,"LATITUDE",,"LONGITUDE",,"10,2141871858","22,6078228947","16,9398861703","15,8754718179","697,2426572412","343,17573225"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"15,99853752","80,1774667161"
"{ lat: ","6,21437",", lng:","31,56201","},",,,,,"0,3898468702","82,1230538872"
"{ lat: ","9,58981",", lng:","31,67","},",,,,,"15,5828919324","57,6411531977"
"{ lat: ","6,26667",", lng:","30,2","},",,,,,"0,3194591629","76,1932955188"
"{ lat: ","9,64898",", lng:","31,3367","},",,,,,"31,8459002064","33,6700171142"
"{ lat: ","4,57097",", lng:","28,41041","},",,,,,"0,3898468702","82,1230538872"
"{ lat: ","9,58981",", lng:","31,67","},",,,,,"6,0683749632","77,4556138396"
"{ lat: ","7,75078",", lng:","31,40871","},",,,,,"0,6307332861","79,9625313819"
"{ lat: ","9,42",", lng:","31,55","},",,,,,"0,5073387894","69,8843684979"
"{ lat: ","9,50191",", lng:","30,96751","},",,,,,"0,3194591629","76,1932955188"
"{ lat: ","9,64898",", lng:","31,3367","},",,,,,"13,3930175247","62,2855124032"
"{ lat: ","6,55454",", lng:","30,49994","},",,,,,"0,5144435256","81,1441920085"
"{ lat: ","9,49694",", lng:","31,61583","},",,,,,"0,3898468702","82,1230538872"
"{ lat: ","9,58981",", lng:","31,67","},",,,,,"0,7302850751","80,9572935254"
"{ lat: ","9,35962",", lng:","31,60545","},",,,,,"0,6307332861","79,9625313819"
"{ lat: ","9,42",", lng:","31,55","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"0,3194591629","76,1932955188"
"{ lat: ","9,64898",", lng:","31,3367","},",,,,,"0,2853559495","66,7844786398"
"{ lat: ","9,68",", lng:","30,78","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"15,9383220684","4,1699972212"
"{ lat: ","14,20647",", lng:","24,64988","},",,,,,"10,6059829522","3,6546240563"
"{ lat: ","13,47087",", lng:","24,51953","},",,,,,"10,7044319122","4,0867335611"
"{ lat: ","13,48595",", lng:","24,62939","},",,,,,"10,6529963024","3,0481217843"
"{ lat: ","13,47808",", lng:","24,35371","},",,,,,"10,6529963024","3,0481217843"
"{ lat: ","13,47808",", lng:","24,35371","},",,,,,"10,6529963024","3,0481217843"
"{ lat: ","13,47808",", lng:","24,35371","},",,,,,"7,6202653674","2,2723364777"
"{ lat: ","12,97467",", lng:","24,11525","},",,,,,"8,2659861855","2,9522012925"
"{ lat: ","13,08925",", lng:","24,32602","},",,,,,"7,7026942577","2,3656504203"
"{ lat: ","12,98956",", lng:","24,14589","},",,,,,"1,5566874512","12,3763739927"
"{ lat: ","11,46186",", lng:","26,12583","},",,,,,"8,1615508649","3,63785854"
"{ lat: ","13,07103",", lng:","24,51514","},",,,,,"7,7026942577","2,3656504203"
"{ lat: ","12,98956",", lng:","24,14589","},",,,,,"7,2135367566","0,762543042"
"{ lat: ","12,89999",", lng:","23,48106","},",,,,,"8,4227231307","2,6399981293"
"{ lat: ","13,11638",", lng:","24,23263","},",,,,,"1,7454976049","17,3586148558"
"{ lat: ","11,53536",", lng:","26,77419","},",,,,,"7,8189179511","2,5052150206"
"{ lat: ","13,01042",", lng:","24,19061","},",,,,,"8,0150299007","2,3985866212"
"{ lat: ","13,04527",", lng:","24,15656","},",,,,,"8,2057201164","2,9290854232"
"{ lat: ","13,07875",", lng:","24,31928","},",,,,,"10,069406493","2,0758674827"
"{ lat: ","13,38742",", lng:","24,04861","},",,,,,"8,0150299007","2,3985866212"
"{ lat: ","13,04527",", lng:","24,15656","},",,,,,"8,493044321","2,8007599135"
"{ lat: ","13,12847",", lng:","24,28137","},",,,,,"7,7026942577","2,3656504203"
"{ lat: ","12,98956",", lng:","24,14589","},",,,,,"7,5768773048","2,0327833232"
"{ lat: ","12,9668",", lng:","24,03358","},",,,,,"7,5768773048","2,0327833232"
"{ lat: ","12,9668",", lng:","24,03358","},",,,,,"8,2057201164","2,9290854232"
"{ lat: ","13,07875",", lng:","24,31928","},",,,,,"10,3277572301","3,0209120238"
"{ lat: ","13,42787",", lng:","24,3459","},",,,,,"1,9279678351","60,8833305544"
"{ lat: ","11,6027",", lng:","30,4106","},",,,,,"0,6442836466","2,9767191137"
"{ lat: ","11,01686",", lng:","24,33314","},",,,,,"1,88409339","15,4282185541"
"{ lat: ","11,58681",", lng:","26,5357","},",,,,,"0,571630979","54,9345880937"
"{ lat: ","10,97025",", lng:","30,01961","},",,,,,"0,6328406375","54,8248003169"
"{ lat: ","11,0097",", lng:","30,0122","},",,,,,"10,4140634896","0,0263811967"
"{ lat: ","13,44127",", lng:","22,4454","},",,,,,"1,9279678351","60,8833305544"
"{ lat: ","11,6027",", lng:","30,4106","},",,,,,"0,6400845055","50,7168604662"
"{ lat: ","11,01424",", lng:","29,7294","},",,,,,"17,2188715488","0,0219433545"
"{ lat: ","14,36375",", lng:","22,45969","},",,,,,"0,4765317814","5,368429246"
"{ lat: ","10,9045",", lng:","24,92481","},",,,,,"1,1262363106","6,4132376921"
"{ lat: ","11,27543",", lng:","25,14026","},",,,,,"0,9932171692","62,6785264853"
"{ lat: ","11,21079",", lng:","30,5248","},",,,,,"0,0723571341","5,6425114077"
"{ lat: ","10,48318",", lng:","24,98322","},",,,,,"8,2057201164","2,9290854232"
"{ lat: ","13,07875",", lng:","24,31928","},",,,,,"0,571630979","54,9345880937"
"{ lat: ","10,97025",", lng:","30,01961","},",,,,,"0,6328406375","54,8248003169"
"{ lat: ","11,0097",", lng:","30,0122","},",,,,,"0,9932171692","62,6785264853"
"{ lat: ","11,21079",", lng:","30,5248","},",,,,,"1,2524806385","63,0781771714"
"{ lat: ","11,33333",", lng:","30,55","},",,,,,"7,5768773048","2,0327833232"
"{ lat: ","12,9668",", lng:","24,03358","},",,,,,"0,0079232811","135,6753706447"
"{ lat: ","10,3032",", lng:","34,2558","},",,,,,"14,6975839653","163,3418730884"
"{ lat: ","14,04793",", lng:","35,38835","},",,,,,"7,5768773048","2,0327833232"
"{ lat: ","12,9668",", lng:","24,03358","},",,,,,"7,5768773048","2,0327833232"
"{ lat: ","12,9668",", lng:","24,03358","},",,,,,"7,2135367566","0,762543042"
"{ lat: ","12,89999",", lng:","23,48106","},",,,,,"8,717154768","3,0935431397"
"{ lat: ","13,16667",", lng:","24,36667","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"3,4936948598","79,0855753743"
"{ lat: ","12,08333",", lng:","31,50083","},",,,,,"3,4936948598","79,0855753743"
"{ lat: ","12,08333",", lng:","31,50083","},",,,,,"9,3724933334","4,1171944807"
"{ lat: ","13,27564",", lng:","24,63691","},",,,,,"4,6584437035","0,2806002116"
"{ lat: ","12,37253",", lng:","23,13754","},",,,,,"1,1262363106","6,4132376921"
"{ lat: ","11,27543",", lng:","25,14026","},",,,,,"29,4906866459","96,9639428118"
"{ lat: ","15,64472",", lng:","32,45485","},",,,,,"10,4140634896","0,0263811967"
"{ lat: ","13,44127",", lng:","22,4454","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"10,3277572301","3,0209120238"
"{ lat: ","13,42787",", lng:","24,3459","},",,,,,"0,38308324","33,9551772162"
"{ lat: ","9,59525",", lng:","28,43493","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"2,482524228","138,1103761235"
"{ lat: ","11,78979",", lng:","34,35986","},",,,,,"1,1262363106","6,4132376921"
"{ lat: ","11,27543",", lng:","25,14026","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"15,9383220684","4,1699972212"
"{ lat: ","14,20647",", lng:","24,64988","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"15,9383220684","4,1699972212"
"{ lat: ","14,20647",", lng:","24,64988","},",,,,,"4,7258099675","6,1426009161"
"{ lat: ","12,38808",", lng:","25,08625","},",,,,,"94,4617370424","63,0781771714"
"{ lat: ","19,93333",", lng:","30,55","},",,,,,"16,1610658329","4,1892146479"
"{ lat: ","14,23427",", lng:","24,65458","},",,,,,"3,3906906684","5,2109800016"
"{ lat: ","12,05557",", lng:","24,89058","},",,,,,"94,4617370424","63,0781771714"
"{ lat: ","19,93333",", lng:","30,55","},",,,,,"2,855467347","0,5346199593"
"{ lat: ","11,904",", lng:","23,339","},",,,,,"10,3277572301","3,0209120238"
"{ lat: ","13,42787",", lng:","24,3459","},",,,,,"8,6315079794","4,6501778603"
"{ lat: ","13,15213",", lng:","24,76425","},",,,,,"11,6431280451","7,5521476242"
"{ lat: ","13,62639",", lng:","25,35594","},",,,,,"0,6400845055","50,7168604662"
"{ lat: ","11,01424",", lng:","29,7294","},",,,,,"94,4617370424","63,0781771714"
"{ lat: ","19,93333",", lng:","30,55","},",,,,,"9,5849238276","6,149988849"
"{ lat: ","13,31014",", lng:","25,08774","},",,,,,"17,5244614499","119,0406927699"
"{ lat: ","14,40041",", lng:","33,5184","},",,,,,"2,482524228","138,1103761235"
"{ lat: ","11,78979",", lng:","34,35986","},",,,,,"14,537541556","1,4018254654"
"{ lat: ","14,027",", lng:","23,79181","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"94,4617370424","63,0781771714"
"{ lat: ","19,93333",", lng:","30,55","},",,,,,"9,5849238276","6,149988849"
"{ lat: ","13,31014",", lng:","25,08774","},",,,,,"9,5849238276","6,149988849"
"{ lat: ","13,31014",", lng:","25,08774","},",,,,,"5,5302239255","0,1628664085"
"{ lat: ","12,56583",", lng:","23,01139","},",,,,,"8,4435156476","0,1332812928"
"{ lat: ","13,11996",", lng:","22,9729","},",,,,,"0,6400845055","50,7168604662"
"{ lat: ","11,01424",", lng:","29,7294","},",,,,,"15,9383220684","4,1699972212"
"{ lat: ","14,20647",", lng:","24,64988","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"7,2135367566","0,762543042"
"{ lat: ","12,89999",", lng:","23,48106","},",,,,,"8,6206997354","4,4058308279"
"{ lat: ","13,15029",", lng:","24,70683","},",,,,,"11,6431280451","7,5521476242"
"{ lat: ","13,62639",", lng:","25,35594","},",,,,,"6,3063906967","0,1928113522"
"{ lat: ","12,72544",", lng:","22,16872","},",,,,,"6,3063906967","0,1928113522"
"{ lat: ","12,72544",", lng:","22,16872","},",,,,,"11,6431280451","7,5521476242"
"{ lat: ","13,62639",", lng:","25,35594","},",,,,,"1,1262363106","6,4132376921"
"{ lat: ","11,27543",", lng:","25,14026","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"1,1262363106","6,4132376921"
"{ lat: ","11,27543",", lng:","25,14026","},",,,,,"5,2487855351","2,814466257"
"{ lat: ","12,50521",", lng:","24,28546","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"12,5383468322","0,3349829376"
"{ lat: ","13,75514",", lng:","23,1866","},",,,,,"9,5849238276","6,149988849"
"{ lat: ","13,31014",", lng:","25,08774","},",,,,,"10,6861832598","0,1408854494"
"{ lat: ","13,48316",", lng:","22,98317","},",,,,,"8,717154768","3,0935431397"
"{ lat: ","13,16667",", lng:","24,36667","},",,,,,"28,8939878503","98,9097301373"
"{ lat: ","15,5895",", lng:","32,55316","},",,,,,"7,4591410714","0,9887261657"
"{ lat: ","12,94533",", lng:","23,60217","},",,,,,"9,5849238276","6,149988849"
"{ lat: ","13,31014",", lng:","25,08774","},",,,,,"15,509126351","3,8149398682"
"{ lat: ","14,15235",", lng:","24,56101","},",,,,,"11,6431280451","7,5521476242"
"{ lat: ","13,62639",", lng:","25,35594","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"11,1480048919","0,0355333413"
"{ lat: ","13,55305",", lng:","22,41932","},",,,,,"10,4140634896","0,0263811967"
"{ lat: ","13,44127",", lng:","22,4454","},",,,,,"26,1394233048","169,0069448082"
"{ lat: ","15,32686",", lng:","35,60809","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"6,1406961889","5,6843958367"
"{ lat: ","12,69223",", lng:","24,99202","},",,,,,"8,717154768","3,0935431397"
"{ lat: ","13,16667",", lng:","24,36667","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"10,9001849539","5,0960222842"
"{ lat: ","13,51573",", lng:","24,86526","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"14,537541556","1,4018254654"
"{ lat: ","14,027",", lng:","23,79181","},",,,,,"15,9383220684","4,1699972212"
"{ lat: ","14,20647",", lng:","24,64988","},",,,,,"15,9383220684","4,1699972212"
"{ lat: ","14,20647",", lng:","24,64988","},",,,,,"16,4789135843","9,3718460989"
"{ lat: ","14,27361",", lng:","25,66917","},",,,,,"0,7717496246","3,7052288659"
"{ lat: ","11,09268",", lng:","24,53272","},",,,,,"7,3045484478","0,7661275166"
"{ lat: ","12,91688",", lng:","23,48311","},",,,,,"17,4768546104","9,9117116972"
"{ lat: ","14,39472",", lng:","25,75611","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"28,7118377143","98,5756504799"
"{ lat: ","15,57253",", lng:","32,53635","},",,,,,"7,2135367566","0,762543042"
"{ lat: ","12,89999",", lng:","23,48106","},",,,,,"0,38308324","33,9551772162"
"{ lat: ","9,59525",", lng:","28,43493","},",,,,,"3,0421388057","79,6821720404"
"{ lat: ","11,95836",", lng:","31,53431","},",,,,,"15,9383220684","4,1699972212"
"{ lat: ","14,20647",", lng:","24,64988","},",,,,,"2,264973271","32,7369022992"
"{ lat: ","11,71917",", lng:","28,32944","},",,,,,"9,3724933334","4,1171944807"
"{ lat: ","13,27564",", lng:","24,63691","},",,,,,"0,1765788092","60,5745769616"
"{ lat: ","10,6344",", lng:","30,39079","},",,,,,"10,9001849539","5,0960222842"
"{ lat: ","13,51573",", lng:","24,86526","},",,,,,"0,6400845055","50,7168604662"
"{ lat: ","11,01424",", lng:","29,7294","},",,,,,"290,0511183362","226,7697796714"
"{ lat: ","-6,8167",", lng:","37,6667","},",,,,,"290,0511183362","226,7697796714"
"{ lat: ","-6,8167",", lng:","37,6667","},",,,,,"290,0511183362","278,0715366882"
"{ lat: ","-6,8167",", lng:","39,2833","},",,,,,"181,2843365748","200,0011732766"
"{ lat: ","-3,25",", lng:","36,75","},",,,,,"190,4562066735","65,8122847834"
"{ lat: ","-3,5864",", lng:","30,7203","},",,,,,"0,4396713544","458,8897833445"
"{ lat: ","9,55111",", lng:","1,18611","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"526,051509447","127,8668586187"
"{ lat: ","33,15",", lng:","11,3","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"611,6274464055","197,1197156887"
"{ lat: ","34,94529",", lng:","8,56789","},",,,,,"691,0038882548","191,2020487108"
"{ lat: ","36,50114",", lng:","8,78024","},",,,,,"622,6718129387","189,6490588447"
"{ lat: ","35,16758",", lng:","8,83651","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"551,7896282512","186,0166716255"
"{ lat: ","33,70439",", lng:","8,96903","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"689,3241225728","139,844883824"
"{ lat: ","36,46917",", lng:","10,78222","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"622,6718129387","189,6490588447"
"{ lat: ","35,16758",", lng:","8,83651","},",,,,,"616,2331016402","172,210055469"
"{ lat: ","35,03823",", lng:","9,48494","},",,,,,"488,5175363053","149,140586239"
"{ lat: ","32,31662",", lng:","10,39551","},",,,,,"688,6358887955","140,9014793583"
"{ lat: ","36,45606",", lng:","10,73763","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"618,3653422626","135,335364908"
"{ lat: ","35,08114",", lng:","10,97445","},",,,,,"643,0409857878","194,254265691"
"{ lat: ","35,57244",", lng:","8,67031","},",,,,,"706,8054429905","154,7616337253"
"{ lat: ","36,8",", lng:","10,1675","},",,,,,"622,6718129387","189,6490588447"
"{ lat: ","35,16758",", lng:","8,83651","},",,,,,"625,8664407888","181,8347849209"
"{ lat: ","35,23151",", lng:","9,12321","},",,,,,"515,9931594812","147,7696219796"
"{ lat: ","32,92967",", lng:","10,45177","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"630,2034261159","189,2144101076"
"{ lat: ","35,31804",", lng:","8,8523","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"593,4004803418","173,6813728908"
"{ lat: ","34,574",", lng:","9,429","},",,,,,"586,7107491828","164,9458056893"
"{ lat: ","34,4363",", lng:","9,7647","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"616,2331016402","172,210055469"
"{ lat: ","35,03823",", lng:","9,48494","},",,,,,"630,2034261159","189,2144101076"
"{ lat: ","35,31804",", lng:","8,8523","},",,,,,"560,1398024607","156,4906649685"
"{ lat: ","33,88146",", lng:","10,0982","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"586,1634571232","192,2693641319"
"{ lat: ","34,425",", lng:","8,7417","},",,,,,"648,4108558081","156,5374544551"
"{ lat: ","35,6781",", lng:","10,09633","},",,,,,"581,1292635051","201,8173371843"
"{ lat: ","34,32081",", lng:","8,40158","},",,,,,"611,6274464055","197,1197156887"
"{ lat: ","34,94529",", lng:","8,56789","},",,,,,"593,4004803418","173,6813728908"
"{ lat: ","34,574",", lng:","9,429","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"730,1880956495","161,1209538434"
"{ lat: ","37,23618",", lng:","9,91448","},",,,,,"616,2331016402","172,210055469"
"{ lat: ","35,03823",", lng:","9,48494","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"634,1055658327","170,6686941942"
"{ lat: ","35,39564",", lng:","9,5438","},",,,,,"622,6718129387","189,6490588447"
"{ lat: ","35,16758",", lng:","8,83651","},",,,,,"584,1170116491","208,8699261003"
"{ lat: ","34,3827",", lng:","8,15549","},",,,,,"587,9952234119","178,0565419419"
"{ lat: ","34,4628",", lng:","9,26404","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"525,493399872","129,6904818804"
"{ lat: ","33,13783",", lng:","11,21965","},",,,,,"673,9243421149","193,2923772524"
"{ lat: ","36,17424",", lng:","8,70486","},",,,,,"560,1398024607","156,4906649685"
"{ lat: ","33,88146",", lng:","10,0982","},",,,,,"587,9952234119","178,0565419419"
"{ lat: ","34,4628",", lng:","9,26404","},",,,,,"705,6749349263","193,7795656131"
"{ lat: ","36,77873",", lng:","8,68735","},",,,,,"611,6274464055","197,1197156887"
"{ lat: ","34,94529",", lng:","8,56789","},",,,,,"622,6718129387","189,6490588447"
"{ lat: ","35,16758",", lng:","8,83651","},",,,,,"586,7107491828","164,9458056893"
"{ lat: ","34,4363",", lng:","9,7647","},",,,,,"702,8571303184","180,2610445071"
"{ lat: ","36,72564",", lng:","9,18169","},",,,,,"526,051509447","121,907057245"
"{ lat: ","33,15",", lng:","11,56667","},",,,,,"488,5175363053","149,140586239"
"{ lat: ","32,31662",", lng:","10,39551","},",,,,,"641,5649691183","183,1724825298"
"{ lat: ","35,54332",", lng:","9,0737","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"655,933709589","143,3008401937"
"{ lat: ","35,82539",", lng:","10,63699","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"634,3906519141","179,6008158982"
"{ lat: ","35,4013",", lng:","9,2063","},",,,,,"602,011017625","198,4735161261"
"{ lat: ","34,7501",", lng:","8,51976","},",,,,,"710,1848074958","134,0605714356"
"{ lat: ","36,86348",", lng:","11,02937","},",,,,,"584,1170116491","208,8699261003"
"{ lat: ","34,3827",", lng:","8,15549","},",,,,,"607,7449089034","179,7697147766"
"{ lat: ","34,86667",", lng:","9,2","},",,,,,"604,4621917338","139,8186322177"
"{ lat: ","34,8",", lng:","10,78333","},",,,,,"586,1634571232","192,2693641319"
"{ lat: ","34,425",", lng:","8,7417","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"732,2561999575","162,1525376107"
"{ lat: ","37,27442",", lng:","9,87391","},",,,,,"634,3906519141","179,6008158982"
"{ lat: ","35,4013",", lng:","9,2063","},",,,,,"587,9952234119","178,0565419419"
"{ lat: ","34,4628",", lng:","9,26404","},",,,,,"580,0878422591","157,1972536963"
"{ lat: ","34,2992",", lng:","10,06999","},",,,,,"701,4400128495","154,6845133334"
"{ lat: ","36,6989",", lng:","10,1706","},",,,,,"601,5429634201","140,3642726426"
"{ lat: ","34,74056",", lng:","10,76028","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"515,9931594812","147,7696219796"
"{ lat: ","32,92967",", lng:","10,45177","},",,,,,"634,3906519141","179,6008158982"
"{ lat: ","35,4013",", lng:","9,2063","},",,,,,"559,7436823707","216,9779935088"
"{ lat: ","33,87309",", lng:","7,87765","},",,,,,"630,2034261159","189,2144101076"
"{ lat: ","35,31804",", lng:","8,8523","},",,,,,"559,7436823707","216,9779935088"
"{ lat: ","33,87309",", lng:","7,87765","},",,,,,"559,7436823707","216,9779935088"
"{ lat: ","33,87309",", lng:","7,87765","},",,,,,"585,1963922435","214,23892635"
"{ lat: ","34,40502",", lng:","7,97092","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"702,8571303184","180,2610445071"
"{ lat: ","36,72564",", lng:","9,18169","},",,,,,"648,4108558081","156,5374544551"
"{ lat: ","35,6781",", lng:","10,09633","},",,,,,"709,4121882542","154,8021918349"
"{ lat: ","36,84898",", lng:","10,16587","},",,,,,"634,1055658327","170,6686941942"
"{ lat: ","35,39564",", lng:","9,5438","},",,,,,"708,3658270191","163,0339000636"
"{ lat: ","36,82933",", lng:","9,83935","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"560,1398024607","156,4906649685"
"{ lat: ","33,88146",", lng:","10,0982","},",,,,,"624,6296955753","193,9104401483"
"{ lat: ","35,20678",", lng:","8,68265","},",,,,,"698,8331654906","168,8833553973"
"{ lat: ","36,64964",", lng:","9,61231","},",,,,,"586,1634571232","192,2693641319"
"{ lat: ","34,425",", lng:","8,7417","},",,,,,"601,5429634201","140,3642726426"
"{ lat: ","34,74056",", lng:","10,76028","},",,,,,"535,4949036221","146,4667035418"
"{ lat: ","33,35495",", lng:","10,50548","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"655,933709589","143,3008401937"
"{ lat: ","35,82539",", lng:","10,63699","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"594,879066496","168,9914953702"
"{ lat: ","34,60433",", lng:","9,60815","},",,,,,"551,7896282512","186,0166716255"
"{ lat: ","33,70439",", lng:","8,96903","},",,,,,"601,5429634201","140,3642726426"
"{ lat: ","34,74056",", lng:","10,76028","},",,,,,"655,933709589","143,3008401937"
"{ lat: ","35,82539",", lng:","10,63699","},",,,,,"706,8054429905","154,7616337253"
"{ lat: ","36,8",", lng:","10,1675","},",,,,,"688,6358887955","140,9014793583"
"{ lat: ","36,45606",", lng:","10,73763","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"706,8054429905","154,7616337253"
"{ lat: ","36,8",", lng:","10,1675","},",,,,,"707,8144685896","154,8041825537"
"{ lat: ","36,81897",", lng:","10,16579","},",,,,,"706,8054429905","154,7616337253"
"{ lat: ","36,8",", lng:","10,1675","},",,,,,"652,8292160778","139,1286985669"
"{ lat: ","35,76471",", lng:","10,81254","},",,,,,"601,5429634201","140,3642726426"
"{ lat: ","34,74056",", lng:","10,76028","},",,,,,"616,2331016402","172,210055469"
"{ lat: ","35,03823",", lng:","9,48494","},",,,,,"561,9503895631","209,5054442886"
"{ lat: ","33,91968",", lng:","8,13352","},",,,,,"94,2042460639","114,0619109689"
"{ lat: ","0,5083",", lng:","33,2878","},",,,,,"97,9820282753","99,1573248781"
"{ lat: ","0,3156",", lng:","32,5656","},",,,,,"118,2109776059","65,0922545711"
"{ lat: ","-0,6583",", lng:","30,6758","},",,,,,"51,7678406041","69,2719478947"
"{ lat: ","3,0192",", lng:","30,9308","},",,,,,"50,6486598483","67,429505862"
"{ lat: ","3,0974",", lng:","30,81937","},",,,,,"95,5300435912","99,913160966"
"{ lat: ","0,44024",", lng:","32,60348","},",,,,,"122,3728703107","69,4521741917"
"{ lat: ","-0,84804",", lng:","30,94162","},",,,,,"132,2142876851","49,834946302"
"{ lat: ","-1,28426",", lng:","29,66721","},",,,,,"506,8886246382","26,6140129872"
"{ lat: ","-12,3",", lng:","27,7667","},",,,,,"596,0525359443","38,1368880072"
"{ lat: ","-14,2",", lng:","28,78333","},",,,,,"704,0630896122","16,5826263766"
"{ lat: ","-16,32",", lng:","26,68","},",,,,,"656,9372517649","32,2110403724"
"{ lat: ","-15,4166",", lng:","28,2833","},",,,,,"530,5737793115","31,2724447766"
"{ lat: ","-12,82",", lng:","28,2","},",,,,,"530,5737793115","31,2724447766"
"{ lat: ","-12,82",", lng:","28,2","},",,,,,"789,2496409674","72,5320855899"
"{ lat: ","-17,8794",", lng:","31,1244","},",,,,,"868,1383265211","93,2939069346"
"{ lat: ","-19,25",", lng:","32,2667","},",,,,,"786,6615374388","71,2703542766"
"{ lat: ","-17,8333",", lng:","31,05","},",,,,,"893,4011714018","38,9257087817"
"{ lat: ","-19,67563",", lng:","28,84687","},",,,,,"913,1769121101","80,5225734821"
"{ lat: ","-20,00463",", lng:","31,58126","},",,,,,"786,6615374388","71,2703542766"
"{ lat: ","-17,8333",", lng:","31,05","},",,,,,"868,1383265211","93,2939069346"
